Image_ID,IoU,Dice,Accuracy,Sensitivity,Specificity
ISIC_0017436.jpg,0.8989848659990572,0.9468057193031928,0.9505045572913573,0.9934950037803914,0.9162616888010221
ISIC_0017443.jpg,0.85661865325897,0.9227728610345753,0.9079101562497045,0.8951597099740507,0.9282450227631551
ISIC_0017444.jpg,0.7724206219015118,0.8715996782669266,0.8758040364580483,0.8807258333270666,0.8712859542103208
ISIC_0017448.jpg,0.9546584737416114,0.9768033511390889,0.9803515624996809,0.9985934970840613,0.9674491758083701
ISIC_0017449.jpg,0.4451537311620775,0.6160641896611516,0.7317773437497618,0.45011847373120756,0.9897836988243209
ISIC_0017451.jpg,0.7155295526780353,0.8341792207089113,0.9195963541663673,0.7472247278841214,0.9835620718122856
ISIC_0017453.jpg,0.893033253254758,0.9434945231092321,0.9697070312496844,0.8992973967787907,0.9972555217900713
ISIC_0017455.jpg,0.8177981005965901,0.8997678018567561,0.964589843749686,0.9999999999979519,0.9578984034829384
ISIC_0017464.jpg,0.8998542486504885,0.9472876661877365,0.9776334635413484,0.9999514107074602,0.9720196530563388
ISIC_0017465.jpg,0.6457352772353083,0.784737723214012,0.7990885416664065,0.9879947658224174,0.6878287721182168
ISIC_0017469.jpg,0.6838257486825785,0.8122286397123957,0.9386197916663611,0.7741457858755236,0.9726622662262405
ISIC_0017479.jpg,0.9564628500093337,0.9777470091034652,0.9839908854163464,0.9997964188210801,0.9754136640967307
ISIC_0017483.jpg,0.8478887133924637,0.9176837406359384,0.9056380208330386,0.998042001234714,0.802677219545215
ISIC_0017485.jpg,0.9092627599229768,0.9524752475239795,0.9809374999996807,0.9968573224370244,0.9771637277361538
ISIC_0017486.jpg,0.7467594632778477,0.855022662223373,0.9457519531246922,0.9999999999979651,0.9354214943923709
ISIC_0017675.jpg,0.9128555687055002,0.9544427542151164,0.9304915364580304,0.9619440406660064,0.8325521600545939
ISIC_0017689.jpg,0.8781477471760466,0.9351210505099141,0.9549348958330225,0.999599234536966,0.9334397346071269
ISIC_0017693.jpg,0.863595450452723,0.9268057080123584,0.97286783854135,0.9992236465868868,0.9673963889944269
ISIC_0017704.jpg,0.9366133518743511,0.9672693322782784,0.9940657552080098,0.9852596927542602,0.9949260344454388
ISIC_0017750.jpg,0.7893828121181135,0.8822961825409642,0.9718066406246837,0.9999999999969194,0.9684755349619207
ISIC_0017775.jpg,0.9083919802669613,0.9519972727404651,0.947288411458025,0.962569313310576,0.9291306051209679
ISIC_0017789.jpg,0.9731282240983073,0.9863811304437792,0.9914876302080106,0.9944344684906967,0.9901637488142292
ISIC_0017793.jpg,0.726000037330883,0.8412514734977438,0.9522167968746901,0.9999999999974288,0.9452900792375328
